event_id,user_id,session_id,event_time,event_date,event_name,duration_seconds,emotion_checkin_label,purchase_amount,is_premium_event,content_id
cfbeee12,USR10037,SES_z2a3b4c5d6,2024-10-14 21:30:00.000000 UTC,2024-10-14,open_app,,,0.0,false,
537c3cf6,USR10038,SES_e3f4g5h6i7,2024-10-13 11:00:00.000000 UTC,2024-10-13,open_app,,,0.0,false,
f667eeb4,USR10039,SES_j4k5l6m7n8,2024-10-12 14:30:00.000000 UTC,2024-10-12,open_app,,,29.99,true,
07a6550b,USR10040,SES_o5p6q7r8s9,2024-10-11 07:30:00.000000 UTC,2024-10-11,open_app,,,0.0,false,
8171049a,USR10041,SES_t6u7v8w9x0,2024-10-10 16:00:00.000000 UTC,2024-10-10,open_app,,,0.0,false,
5de2b1d6,USR10042,SES_y1z2a3b4c5,2024-10-09 19:30:00.000000 UTC,2024-10-09,open_app,,,0.0,false,
cc781297,USR10043,SES_d2e3f4g5h6,2024-10-08 06:15:00.000000 UTC,2024-10-08,open_app,,,0.0,false,
12631bc8,USR10044,SES_i3j4k5l6m7,2024-10-07 20:00:00.000000 UTC,2024-10-07,open_app,,,0.0,false,
2f4d3bcd,USR10045,SES_n4o5p6q7r8,2024-10-06 15:00:00.000000 UTC,2024-10-06,open_app,,,0.0,false,
bf237e4f,USR10046,SES_s5t6u7v8w9,2024-10-05 22:30:00.000000 UTC,2024-10-05,open_app,,,0.0,false,
1b0135ba,USR10047,SES_x6y7z8a9b0,2024-10-04 12:00:00.000000 UTC,2024-10-04,open_app,,,0.0,false,
e61de9f9,USR10048,SES_c7d8e9f0g1,2024-10-03 17:45:00.000000 UTC,2024-10-03,open_app,,,0.0,false,
66572c2b,USR10049,SES_h8i9j0k1l2,2024-10-02 07:00:00.000000 UTC,2024-10-02,open_app,,,0.0,false,
0f8c0429,USR10050,SES_m9n0o1p2q3,2024-10-01 20:30:00.000000 UTC,2024-10-01,open_app,,,0.0,false,
1baf1ed6,USR10051,SES_r1s2t3u4v5,2024-09-30 15:00:00.000000 UTC,2024-09-30,open_app,,,0.0,false,
f33d5be8,USR10052,SES_w6x7y8z9a0,2024-09-29 06:30:00.000000 UTC,2024-09-29,open_app,,,0.0,false,
30188129,USR10053,SES_b1c2d3e4f5,2024-09-28 19:00:00.000000 UTC,2024-09-28,open_app,,,0.0,false,
f83b844d,USR10054,SES_g6h7i8j9k0,2024-09-27 12:30:00.000000 UTC,2024-09-27,open_app,,,0.0,false,
5a864ed3,USR10055,SES_l1m2n3o4p5,2024-09-26 08:00:00.000000 UTC,2024-09-26,open_app,,,0.0,false,
27d615b6,USR10056,SES_q6r7s8t9u0,2024-09-25 22:00:00.000000 UTC,2024-09-25,open_app,,,0.0,false,
37311a2c,USR10057,SES_v1w2x3y4z5,2024-09-24 05:00:00.000000 UTC,2024-09-24,open_app,,,0.0,false,
94c36527,USR10057,SES_v1w2x3y4z5,2024-09-24 05:35:00.000000 UTC,2024-09-24,emotion_checkin,,blessed,0.0,false,
3bcde88d,USR10058,SES_a2b3c4d5e6,2024-09-23 19:30:00.000000 UTC,2024-09-23,open_app,,,0.0,false,
ff8e501b,USR10059,SES_f3g4h5i6j7,2024-09-22 10:00:00.000000 UTC,2024-09-22,open_app,,,0.0,false,
198cbae1,USR10060,SES_k4l5m6n7o8,2024-09-21 06:30:00.000000 UTC,2024-09-21,open_app,,,0.0,false,
3faa82b9,USR10061,SES_p5q6r7s8t9,2024-09-20 14:00:00.000000 UTC,2024-09-20,open_app,,,0.0,false,
b7de3d99,USR10062,SES_u6v7w8x9y0,2024-09-19 18:00:00.000000 UTC,2024-09-19,open_app,,,0.0,false,
b89118e7,USR10063,SES_z1a2b3c4d5,2024-09-18 21:00:00.000000 UTC,2024-09-18,open_app,,,0.0,false,
d0b6893b,USR10064,SES_e6f7g8h9i0,2024-09-17 07:00:00.000000 UTC,2024-09-17,open_app,,,0.0,false,
8f8864d4,USR10065,SES_j7k8l9m0n1,2024-09-16 20:30:00.000000 UTC,2024-09-16,open_app,,,0.0,false,
0ab730c2,USR10066,SES_o8p9q0r1s2,2024-09-15 10:00:00.000000 UTC,2024-09-15,open_app,,,0.0,false,
a0e9ba70,USR10067,SES_t9u0v1w2x3,2024-09-14 18:00:00.000000 UTC,2024-09-14,open_app,,,0.0,false,
bf75b40c,USR10068,SES_y2z3a4b5c6,2024-09-13 05:15:00.000000 UTC,2024-09-13,open_app,,,0.0,false,
cd12b25c,USR10069,SES_d3e4f5g6h7,2024-09-12 19:30:00.000000 UTC,2024-09-12,open_app,,,0.0,false,
5a3f6328,USR10070,SES_i4j5k6l7m8,2024-09-11 12:00:00.000000 UTC,2024-09-11,open_app,,,0.0,false,
bbbfbcd6,USR10071,SES_n5o6p7q8r9,2024-09-10 09:00:00.000000 UTC,2024-09-10,open_app,,,0.0,false,
52002782,USR10072,SES_s6t7u8v9w0,2024-09-09 17:30:00.000000 UTC,2024-09-09,open_app,,,0.0,false,
5fa6e1b5,USR10073,SES_x7y8z9a0b1,2024-09-08 20:00:00.000000 UTC,2024-09-08,open_app,,,0.0,false,
30fe6565,USR10074,SES_c8d9e0f1g2,2024-09-07 07:00:00.000000 UTC,2024-09-07,open_app,,,0.0,false,
038865de,USR10075,SES_h9i0j1k2l3,2024-09-06 19:30:00.000000 UTC,2024-09-06,open_app,,,0.0,false,
654d5f10,USR10076,SES_m0n1o2p3q4,2024-09-05 06:00:00.000000 UTC,2024-09-05,open_app,,,0.0,false,
f9930b85,USR10077,SES_r1s2t3u4v5,2024-09-04 17:00:00.000000 UTC,2024-09-04,open_app,,,0.0,false,
d68a401b,USR10078,SES_w2x3y4z5a6,2024-09-03 12:30:00.000000 UTC,2024-09-03,open_app,,,0.0,false,
aae60b0e,USR10079,SES_b3c4d5e6f7,2024-09-02 09:00:00.000000 UTC,2024-09-02,open_app,,,0.0,false,
00671b51,USR10080,SES_g4h5i6j7k8,2024-09-01 17:30:00.000000 UTC,2024-09-01,open_app,,,0.0,false,
bfe410bc,USR10081,SES_l5m6n7o8p9,2024-08-31 21:00:00.000000 UTC,2024-08-31,open_app,,,0.0,false,
ce41061e,USR10082,SES_q6r7s8t9u0,2024-08-30 08:00:00.000000 UTC,2024-08-30,open_app,,,0.0,false,
b78ac02c,USR10083,SES_v7w8x9y0z1,2024-08-29 19:30:00.000000 UTC,2024-08-29,open_app,,,0.0,false,
95b5e94a,USR10084,SES_a8b9c0d1e2,2024-08-28 06:00:00.000000 UTC,2024-08-28,open_app,,,0.0,false,
c8f59cea,USR10085,SES_f9g0h1i2j3,2024-08-27 18:00:00.000000 UTC,2024-08-27,open_app,,,0.0,false,
31eff790,USR10086,SES_k0l1m2n3o4,2024-08-26 21:00:00.000000 UTC,2024-08-26,open_app,,,0.0,false,
4c2b5299,USR10087,SES_p1q2r3s4t5,2024-08-25 09:00:00.000000 UTC,2024-08-25,open_app,,,0.0,false,
059ef69b,USR10088,SES_u2v3w4x5y6,2024-08-24 14:00:00.000000 UTC,2024-08-24,open_app,,,0.0,false,
d46176a4,USR10089,SES_z3a4b5c6d7,2024-08-23 07:00:00.000000 UTC,2024-08-23,open_app,,,0.0,false,
3ed9ea9d,USR10090,SES_d4e5f6g7h8,2024-08-22 18:00:00.000000 UTC,2024-08-22,open_app,,,0.0,false,
7afaeb61,USR10091,SES_i5j6k7l8m9,2024-08-21 06:00:00.000000 UTC,2024-08-21,open_app,,,0.0,false,
97f7fe8a,USR10092,SES_n6o7p8q9r0,2024-08-20 19:30:00.000000 UTC,2024-08-20,open_app,,,0.0,false,
32c4b5e5,USR10093,SES_s7t8u9v0w1,2024-08-19 07:00:00.000000 UTC,2024-08-19,open_app,,,0.0,false,
e4aa4a4b,USR10094,SES_x8y9z0a1b2,2024-08-18 14:00:00.000000 UTC,2024-08-18,open_app,,,0.0,false,
854e0340,USR10095,SES_c9d0e1f2g3,2024-08-17 09:00:00.000000 UTC,2024-08-17,open_app,,,0.0,false,
e7b6400b,USR10096,SES_h0i1j2k3l4,2024-08-16 18:00:00.000000 UTC,2024-08-16,open_app,,,0.0,false,
d5c38bff,USR10097,SES_m1n2o3p4q5,2024-08-15 12:00:00.000000 UTC,2024-08-15,open_app,,,0.0,false,
62a982ec,USR10098,SES_r2s3t4u5v6,2024-08-14 05:30:00.000000 UTC,2024-08-14,open_app,,,0.0,false,
cb5ba342,USR10099,SES_w3x4y5z6a7,2024-08-13 20:00:00.000000 UTC,2024-08-13,open_app,,,0.0,false,
fe55ad15,USR10100,SES_b4c5d6e7f8,2024-08-12 06:00:00.000000 UTC,2024-08-12,open_app,,,0.0,false,
d05e43e1,USR10101,SES_g5h6i7j8k9,2024-08-11 14:30:00.000000 UTC,2024-08-11,open_app,,,0.0,false,
18dbf300,USR10102,SES_l6m7n8o9p0,2024-08-10 09:00:00.000000 UTC,2024-08-10,open_app,,,0.0,false,
11fb9a50,USR10103,SES_q7r8s9t0u1,2024-08-09 18:00:00.000000 UTC,2024-08-09,open_app,,,49.99,true,
1c20995c,USR10104,SES_v8w9x0y1z2,2024-08-08 05:00:00.000000 UTC,2024-08-08,open_app,,,0.0,false,
276e35de,USR10105,SES_a9b0c1d2e3,2024-08-07 19:00:00.000000 UTC,2024-08-07,open_app,,,0.0,false,
791f6d61,USR10106,SES_f0g1h2i3j4,2024-08-06 07:00:00.000000 UTC,2024-08-06,open_app,,,0.0,false,
922b4a40,USR10107,SES_k1l2m3n4o5,2024-08-05 12:30:00.000000 UTC,2024-08-05,open_app,,,0.0,false,
ba4d9961,USR10108,SES_p2q3r4s5t6,2024-08-04 09:00:00.000000 UTC,2024-08-04,open_app,,,0.0,false,
71680a20,USR10109,SES_u3v4w5x6y7,2024-08-03 18:30:00.000000 UTC,2024-08-03,open_app,,,0.0,false,
b9e4fdff,USR10110,SES_z4a5b6c7d8,2024-08-02 21:00:00.000000 UTC,2024-08-02,open_app,,,0.0,false,
a28b422c,USR10111,SES_c5d6e7f8g9,2024-08-01 06:00:00.000000 UTC,2024-08-01,open_app,,,0.0,false,
a58d320f,USR10112,SES_h6i7j8k9l0,2024-07-31 20:00:00.000000 UTC,2024-07-31,open_app,,,,,
be72bbb7,USR10113,SES_m7n8o9p0q1,2024-07-30 07:15:00.000000 UTC,2024-07-30,open_app,,,0.0,false,
23f94a29,USR10113,SES_m7n8o9p0q1,2024-07-30 07:50:00.000000 UTC,2024-07-30,emotion_checkin,,peaceful,0.0,false,
491aefbc,USR10114,SES_r8s9t0u1v2,2024-07-29 18:30:00.000000 UTC,2024-07-29,open_app,,,0.0,false,
8d280222,USR10115,SES_w9x0y1z2a3,2024-07-28 21:00:00.000000 UTC,2024-07-28,open_app,,,0.0,false,
45cf81df,USR10116,SES_b0c1d2e3f4,2024-07-27 12:30:00.000000 UTC,2024-07-27,open_app,,,0.0,false,
5794315c,USR10117,SES_g1h2i3j4k5,2024-07-26 19:30:00.000000 UTC,2024-07-26,open_app,,,0.0,false,
7ee805a3,USR10118,SES_l2m3n4o5p6,2024-07-25 06:00:00.000000 UTC,2024-07-25,open_app,,,0.0,false,
2a160468,USR10119,SES_q3r4s5t6u7,2024-07-24 17:30:00.000000 UTC,2024-07-24,open_app,,,0.0,false,
31340e6d,USR10120,SES_v4w5x6y7z8,2024-07-23 22:00:00.000000 UTC,2024-07-23,open_app,,,0.0,false,
eeef2327,USR10121,SES_a5b6c7d8e9,2024-07-22 05:30:00.000000 UTC,2024-07-22,open_app,,,0.0,false,
6593e321,USR10122,SES_f6g7h8i9j0,2024-07-21 19:00:00.000000 UTC,2024-07-21,open_app,,,0.0,false,
f81a4438,USR10123,SES_k7l8m9n0o1,2024-07-20 09:30:00.000000 UTC,2024-07-20,open_app,,,0.0,false,
2b28f095,USR10124,SES_p8q9r0s1t2,2024-07-19 12:00:00.000000 UTC,2024-07-19,open_app,,,0.0,false,
6f21b092,USR10125,SES_u9v0w1x2y3,2024-07-18 20:30:00.000000 UTC,2024-07-18,open_app,,,0.0,false,
4aa3367d,USR10126,SES_z0a1b2c3d4,2024-07-17 06:30:00.000000 UTC,2024-07-17,open_app,,,0.0,false,
29686294,USR10127,SES_c1d2e3f4g5,2024-07-16 18:00:00.000000 UTC,2024-07-16,open_app,,,0.0,false,
b83548e0,USR10128,SES_h2i3j4k5l6,2024-07-15 13:00:00.000000 UTC,2024-07-15,open_app,,,0.0,false,
5a6306a1,USR10129,SES_m3n4o5p6q7,2024-07-14 10:00:00.000000 UTC,2024-07-14,open_app,,,0.0,false,
ff91849b,USR10130,SES_r4s5t6u7v8,2024-07-13 20:30:00.000000 UTC,2024-07-13,open_app,,,0.0,false,
2a55f297,USR10131,SES_w5x6y7z8a9,2024-07-12 06:00:00.000000 UTC,2024-07-12,open_app,,,0.0,false,
42250a92,USR10132,SES_b6c7d8e9f0,2024-07-11 18:30:00.000000 UTC,2024-07-11,open_app,,,0.0,false,
f08a14bc,USR10133,SES_g7h8i9j0k1,2024-07-10 12:00:00.000000 UTC,2024-07-10,open_app,,,0.0,false,
1077529a,USR10134,SES_l8m9n0o1p2,2024-07-09 20:00:00.000000 UTC,2024-07-09,open_app,,,0.0,false,
9c1507e2,USR10135,SES_q9r0s1t2u3,2024-07-08 07:00:00.000000 UTC,2024-07-08,open_app,,,0.0,false,
cc1cc5b1,USR10136,SES_v0w1x2y3z4,2024-07-07 10:00:00.000000 UTC,2024-07-07,open_app,,,0.0,false,
ac1b1b64,USR10137,SES_a1b2c3d4e5,2024-07-06 15:00:00.000000 UTC,2024-07-06,open_app,,,0.0,false,
b20541b0,USR10138,SES_f2g3h4i5j6,2024-07-05 08:00:00.000000 UTC,2024-07-05,open_app,,,0.0,false,
872f6a40,USR10139,SES_k3l4m5n6o7,2024-07-04 21:00:00.000000 UTC,2024-07-04,open_app,,,0.0,false,
06e3aece,USR10140,SES_p4q5r6s7t8,2024-07-03 12:30:00.000000 UTC,2024-07-03,open_app,,,0.0,false,
0951fad4,USR10141,SES_u5v6w7x8y9,2024-07-02 18:00:00.000000 UTC,2024-07-02,open_app,,,0.0,false,
f5bce7d0,USR10142,SES_z6a7b8c9d0,2024-07-01 07:00:00.000000 UTC,2024-07-01,open_app,,,0.0,false,
acad99dd,USR10143,SES_c7d8e9f0g1,2024-06-30 10:00:00.000000 UTC,2024-06-30,open_app,,,0.0,false,
fe0148c0,USR10144,SES_h8i9j0k1l2,2024-06-29 17:30:00.000000 UTC,2024-06-29,open_app,,,0.0,false,
572bb85f,USR10145,SES_m9n0o1p2q3,2024-06-28 21:00:00.000000 UTC,2024-06-28,open_app,,,0.0,false,
f7989c3c,USR10146,SES_r0s1t2u3v4,2024-06-27 12:30:00.000000 UTC,2024-06-27,open_app,,,0.0,false,
a87640d6,USR10147,SES_w1x2y3z4a5,2024-06-26 18:00:00.000000 UTC,2024-06-26,open_app,,,0.0,false,
fcb05f9e,USR10148,SES_b2c3d4e5f6,2024-06-25 07:00:00.000000 UTC,2024-06-25,open_app,,,0.0,false,
d965428d,USR10149,SES_g3h4i5j6k7,2024-06-24 19:30:00.000000 UTC,2024-06-24,open_app,,,0.0,false,
5b0d9b59,USR10150,SES_l4m5n6o7p8,2024-06-23 06:00:00.000000 UTC,2024-06-23,open_app,,,0.0,false,
079c0700,USR10151,SES_q5r6s7t8u9,2024-06-22 10:00:00.000000 UTC,2024-06-22,open_app,,,0.0,false,
14078ccb,USR10152,SES_v6w7x8y9z0,2024-06-21 20:00:00.000000 UTC,2024-06-21,open_app,,,0.0,false,
68dddec9,USR10153,SES_a7b8c9d0e1,2024-06-20 07:30:00.000000 UTC,2024-06-20,open_app,,,0.0,false,
07d53d89,USR10154,SES_f8g9h0i1j2,2024-06-19 18:30:00.000000 UTC,2024-06-19,open_app,,,0.0,false,
b140344d,USR10155,SES_k9l0m1n2o3,2024-06-18 06:00:00.000000 UTC,2024-06-18,open_app,,,0.0,false,
d5edc7a6,USR10156,SES_p0q1r2s3t4,2024-06-17 12:30:00.000000 UTC,2024-06-17,open_app,,,0.0,false,
6fb2418d,USR10157,SES_u1v2w3x4y5,2024-06-16 09:00:00.000000 UTC,2024-06-16,open_app,,,0.0,false,
dc5cd59b,USR10158,SES_z2a3b4c5d6,2024-06-15 14:00:00.000000 UTC,2024-06-15,open_app,,,0.0,false,
dd8d4604,USR10159,SES_c3d4e5f6g7,2024-06-14 10:00:00.000000 UTC,2024-06-14,open_app,,,0.0,false,
623dcaac,USR10160,SES_h4i5j6k7l8,2024-06-13 20:30:00.000000 UTC,2024-06-13,open_app,,,0.0,false,
6ce1208d,USR10161,SES_m5n6o7p8q9,2024-06-12 06:00:00.000000 UTC,2024-06-12,open_app,,,0.0,false,
7b5552f3,USR10162,SES_r6s7t8u9v0,2024-06-11 17:30:00.000000 UTC,2024-06-11,open_app,,,0.0,false,
0a8b5371,USR10163,SES_w7x8y9z0a1,2024-06-10 22:00:00.000000 UTC,2024-06-10,open_app,,,0.0,false,
dd829089,USR10164,SES_b8c9d0e1f2,2024-06-09 09:00:00.000000 UTC,2024-06-09,open_app,,,0.0,false,
b6e75df7,USR10165,SES_g9h0i1j2k3,2024-06-08 14:30:00.000000 UTC,2024-06-08,open_app,,,0.0,false,
ac531a68,USR10166,SES_l0m1n2o3p4,2024-06-07 20:00:00.000000 UTC,2024-06-07,open_app,,,0.0,false,
2407dcc1,USR10167,SES_q1r2s3t4u5,2024-06-06 06:30:00.000000 UTC,2024-06-06,open_app,,,0.0,false,
cf780d1a,USR10168,SES_v2w3x4y5z6,2024-06-05 17:30:00.000000 UTC,2024-06-05,open_app,,,0.0,false,
de915143,USR10169,SES_a3b4c5d6e7,2024-06-04 22:00:00.000000 UTC,2024-06-04,open_app,,,0.0,false,
fea1d8f4,USR10170,SES_f4g5h6i7j8,2024-06-03 07:00:00.000000 UTC,2024-06-03,open_app,,,0.0,false,
cc656c3b,USR10171,SES_k5l6m7n8o9,2024-06-02 14:30:00.000000 UTC,2024-06-02,open_app,,,0.0,false,
89c523a8,USR10172,SES_p6q7r8s9t0,2024-06-01 19:30:00.000000 UTC,2024-06-01,open_app,,,0.0,false,
8397cfe8,USR10173,SES_u7v8w9x0y1,2024-05-31 06:00:00.000000 UTC,2024-05-31,open_app,,,0.0,false,
987ab564,USR10174,SES_z8a9b0c1d2,2024-05-30 17:30:00.000000 UTC,2024-05-30,open_app,,,0.0,false,
05d0c349,USR10175,SES_c9d0e1f2g3,2024-05-29 20:00:00.000000 UTC,2024-05-29,open_app,,,0.0,false,
c2052874,USR10176,SES_h0i1j2k3l4,2024-05-28 07:00:00.000000 UTC,2024-05-28,open_app,,,0.0,false,
41e67faa,USR10177,SES_m1n2o3p4q5,2024-05-27 18:30:00.000000 UTC,2024-05-27,open_app,,,0.0,false,
785f22e5,USR10178,SES_r2s3t4u5v6,2024-05-26 10:00:00.000000 UTC,2024-05-26,open_app,,,0.0,false,
4b05c719,USR10179,SES_w3x4y5z6a7,2024-05-25 19:30:00.000000 UTC,2024-05-25,open_app,,,0.0,false,
cd40559b,USR10180,SES_b4c5d6e7f8,2024-05-24 06:00:00.000000 UTC,2024-05-24,open_app,,,0.0,false,
9b4f250b,USR10181,SES_g5h6i7j8k9,2024-05-23 17:30:00.000000 UTC,2024-05-23,open_app,,,0.0,false,
f83d9af6,USR10182,SES_l6m7n8o9p0,2024-05-22 20:00:00.000000 UTC,2024-05-22,open_app,,,0.0,false,
d2e245c7,USR10183,SES_q7r8s9t0u1,2024-05-21 07:00:00.000000 UTC,2024-05-21,open_app,,,0.0,false,
95d7abc0,USR10184,SES_v8w9x0y1z2,2024-05-20 18:30:00.000000 UTC,2024-05-20,open_app,,,0.0,false,
ad54a093,USR10185,SES_a9b0c1d2e3,2024-05-19 10:00:00.000000 UTC,2024-05-19,open_app,,,0.0,false,
3f097ad6,USR10186,SES_f0g1h2i3j4,2024-05-18 19:30:00.000000 UTC,2024-05-18,open_app,,,0.0,false,
e0b0eafd,USR10187,SES_k1l2m3n4o5,2024-05-17 06:00:00.000000 UTC,2024-05-17,open_app,,,0.0,false,
6797f0c9,USR10188,SES_p2q3r4s5t6,2024-05-16 17:30:00.000000 UTC,2024-05-16,open_app,,,0.0,false,
fccba243,USR10189,SES_u3v4w5x6y7,2024-05-15 20:00:00.000000 UTC,2024-05-15,open_app,,,0.0,false,
0dcee947,USR10190,SES_z4a5b6c7d8,2024-05-14 07:00:00.000000 UTC,2024-05-14,open_app,,,0.0,false,
5a80ce50,USR10191,SES_c5d6e7f8g9,2024-05-13 18:30:00.000000 UTC,2024-05-13,open_app,,,0.0,false,
e4561957,USR10192,SES_h6i7j8k9l0,2024-05-12 10:00:00.000000 UTC,2024-05-12,open_app,,,0.0,false,
c7cd17f9,USR10193,SES_m7n8o9p0q1,2024-05-11 19:30:00.000000 UTC,2024-05-11,open_app,,,0.0,false,
3974e01a,USR10194,SES_r8s9t0u1v2,2024-05-10 06:00:00.000000 UTC,2024-05-10,open_app,,,0.0,false,
9fdddac6,USR10195,SES_w9x0y1z2a3,2024-05-09 17:30:00.000000 UTC,2024-05-09,open_app,,,0.0,false,
993444d0,USR10196,SES_b0c1d2e3f4,2024-05-08 20:00:00.000000 UTC,2024-05-08,open_app,,,0.0,false,
b8458d8c,USR10197,SES_g1h2i3j4k5,2024-05-07 07:00:00.000000 UTC,2024-05-07,open_app,,,0.0,false,
6d5a7e2d,USR10198,SES_l2m3n4o5p6,2024-05-06 18:30:00.000000 UTC,2024-05-06,open_app,,,0.0,false,
a5f7b630,USR10199,SES_q3r4s5t6u7,2024-05-05 06:00:00.000000 UTC,2024-05-05,open_app,,,0.0,false,
6abef1ba,USR10200,SES_v4w5x6y7z8,2024-05-04 17:30:00.000000 UTC,2024-05-04,open_app,,,0.0,false,
3a7cf2d2,USR10201,SES_a5b6c7d8e9,2024-05-03 20:00:00.000000 UTC,2024-05-03,open_app,,,0.0,false,
983a0488,USR10202,SES_f6g7h8i9j0,2024-05-02 07:00:00.000000 UTC,2024-05-02,open_app,,,0.0,false,
94b7c390,USR10203,SES_k7l8m9n0o1,2024-05-01 18:30:00.000000 UTC,2024-05-01,open_app,,,0.0,false,
0741c511,USR10204,SES_p8q9r0s1t2,2024-04-30 10:00:00.000000 UTC,2024-04-30,open_app,,,0.0,false,
ffaffcde,USR10205,SES_u9v0w1x2y3,2024-04-29 17:30:00.000000 UTC,2024-04-29,open_app,,,0.0,false,
69b6399e,USR10206,SES_z0a1b2c3d4,2024-04-28 20:00:00.000000 UTC,2024-04-28,open_app,,,0.0,false,
ec75f352,USR10207,SES_c1d2e3f4g5,2024-04-27 07:00:00.000000 UTC,2024-04-27,open_app,,,0.0,false,
89d4fa8a,USR10208,SES_h2i3j4k5l6,2024-04-26 18:30:00.000000 UTC,2024-04-26,open_app,,,0.0,false,
f2d64275,USR10209,SES_m3n4o5p6q7,2024-04-25 10:00:00.000000 UTC,2024-04-25,open_app,,,0.0,false,
fb16d430,USR10210,SES_r4s5t6u7v8,2024-04-24 19:30:00.000000 UTC,2024-04-24,open_app,,,0.0,false,
bf1745af,USR10211,SES_w5x6y7z8a9,2024-04-23 06:00:00.000000 UTC,2024-04-23,open_app,,,0.0,false,
127f2e97,USR10212,SES_b6c7d8e9f0,2024-04-22 17:30:00.000000 UTC,2024-04-22,open_app,,,0.0,false,
9d481aac,USR10213,SES_g7h8i9j0k1,2024-04-21 20:00:00.000000 UTC,2024-04-21,open_app,,,0.0,false,
052aa76e,USR10214,SES_l8m9n0o1p2,2024-04-20 07:00:00.000000 UTC,2024-04-20,open_app,,,0.0,false,
8b56f279,USR10215,SES_q9r0s1t2u3,2024-04-19 18:30:00.000000 UTC,2024-04-19,open_app,,,0.0,false,
65263aa1,USR10216,SES_v0w1x2y3z4,2024-04-18 10:00:00.000000 UTC,2024-04-18,open_app,,,0.0,false,
d8b038e2,USR10217,SES_a1b2c3d4e5,2024-04-17 19:30:00.000000 UTC,2024-04-17,open_app,,,0.0,false,
770c8832,USR10218,SES_f2g3h4i5j6,2024-04-16 06:00:00.000000 UTC,2024-04-16,open_app,,,0.0,false,
56f9980d,USR10219,SES_k3l4m5n6o7,2024-04-15 17:30:00.000000 UTC,2024-04-15,open_app,,,0.0,false,
3d1e66d3,USR10220,SES_p4q5r6s7t8,2024-04-14 20:00:00.000000 UTC,2024-04-14,open_app,,,0.0,false,
6a3a142b,USR10221,SES_u5v6w7x8y9,2024-04-13 07:00:00.000000 UTC,2024-04-13,open_app,,,0.0,false,
ae65e7dd,USR10222,SES_z6a7b8c9d0,2024-04-12 18:30:00.000000 UTC,2024-04-12,open_app,,,0.0,false,
9822b9c9,USR10223,SES_c7d8e9f0g1,2024-04-11 10:00:00.000000 UTC,2024-04-11,open_app,,,0.0,false,
0e982c96,USR10224,SES_h8i9j0k1l2,2024-04-10 19:30:00.000000 UTC,2024-04-10,open_app,,,0.0,false,
830be49f,USR10225,SES_m9n0o1p2q3,2024-04-09 06:00:00.000000 UTC,2024-04-09,open_app,,,0.0,false,
17c2ed26,USR10226,SES_r0s1t2u3v4,2024-04-08 17:30:00.000000 UTC,2024-04-08,open_app,,,0.0,false,
799ca345,USR10227,SES_w1x2y3z4a5,2024-04-07 20:00:00.000000 UTC,2024-04-07,open_app,,,0.0,false,
b83f829b,USR10228,SES_b2c3d4e5f6,2024-04-06 07:00:00.000000 UTC,2024-04-06,open_app,,,0.0,false,
6ea369f8,USR10229,SES_g3h4i5j6k7,2024-04-05 18:30:00.000000 UTC,2024-04-05,open_app,,,0.0,false,
3a11f5f6,USR10230,SES_l4m5n6o7p8,2024-04-04 10:00:00.000000 UTC,2024-04-04,open_app,,,0.0,false,
9414a974,USR10231,SES_q5r6s7t8u9,2024-04-03 19:30:00.000000 UTC,2024-04-03,open_app,,,0.0,false,
9406849c,USR10232,SES_v6w7x8y9z0,2024-04-02 06:00:00.000000 UTC,2024-04-02,open_app,,,0.0,false,
e542cc80,USR10233,SES_a7b8c9d0e1,2024-04-01 17:30:00.000000 UTC,2024-04-01,open_app,,,0.0,false,
63adc3b5,USR10234,SES_f8g9h0i1j2,2024-03-31 20:00:00.000000 UTC,2024-03-31,open_app,,,0.0,false,
5b7d45b2,USR10235,SES_k9l0m1n2o3,2024-03-30 07:00:00.000000 UTC,2024-03-30,open_app,,,0.0,false,
a6ee7486,USR10236,SES_p0q1r2s3t4,2024-03-29 18:30:00.000000 UTC,2024-03-29,open_app,,,0.0,false,
b3ee292a,USR10237,SES_u1v2w3x4y5,2024-03-28 10:00:00.000000 UTC,2024-03-28,open_app,,,0.0,false,
92c76492,USR10238,SES_z2a3b4c5d6,2024-03-27 19:30:00.000000 UTC,2024-03-27,open_app,,,0.0,false,
e21447a1,USR10239,SES_c3d4e5f6g7,2024-03-26 06:00:00.000000 UTC,2024-03-26,open_app,,,0.0,false,
eb6e1a48,USR10240,SES_h4i5j6k7l8,2024-03-25 17:30:00.000000 UTC,2024-03-25,open_app,,,0.0,false,
0bac2ea7,USR10241,SES_m5n6o7p8q9,2024-03-24 20:00:00.000000 UTC,2024-03-24,open_app,,,0.0,false,
4159594b,USR10242,SES_r6s7t8u9v0,2024-03-23 07:00:00.000000 UTC,2024-03-23,open_app,,,0.0,false,
86255c9c,USR10243,SES_w7x8y9z0a1,2024-03-22 18:30:00.000000 UTC,2024-03-22,open_app,,,0.0,false,
36b26c2b,USR10244,SES_x8y9z0a1b2,2024-03-21 17:30:00.000000 UTC,2024-03-21,open_app,,,0.0,false,
34173f03,USR10245,SES_a9b0c1d2e3,2024-03-20 19:00:00.000000 UTC,2024-03-20,open_app,,,0.0,false,
5e7d4b86,USR10246,SES_f0g1h2i3j4,2024-03-19 07:30:00.000000 UTC,2024-03-19,open_app,,,0.0,false,
